FinanceEnterpriseGroup,GLTransactionInterface.RunGroup,GLTransactionInterface.SequenceNumber,AccountingEntity,Status,ToAccountingEntity,AccountCode,GeneralLedgerEvent,TransactionDate,Reference,Description,CurrencyCode,UnitsAmount,TransactionAmount,System,PostingDate,Project,FinanceDimension1,FinanceDimension3,DocumentNumber,GLTObjectID
AHF,202509_0033,1,33,0,33,100000,MR,09/20/2025,MEDIPAC-61-1683,MEDIPAC DAILY                 ,USD,0.00,-210.00,GL,09/19/2025,               ,33000          ,     ,N6101683,145410494
AHF,202509_0033,2,33,0,33,100008,JE,10/08/2025,-114-81,8.31 Loyale Service Fee       ,USD,0.00,-586.40,GL,09/30/2025,               ,33000          ,     ,I114081,145728831
AHF,202509_0033,3,33,0,33,100008,JE,10/08/2025,-114-80,8.31 Loyale Service Fee       ,USD,0.00,-586.40,GL,09/30/2025,               ,33000          ,     ,I114080,145728830
AHF,202509_0033,4,33,0,33,100008,JE,10/08/2025,-114-79,8.31 Loyale Service Fee       ,USD,0.00,-586.40,GL,09/30/2025,               ,33000          ,     ,I114079,145728829
AHF,202509_0033,5,33,0,33,100008,JE,10/01/2025,-101-2,RC AP AN Activity             ,USD,0.00,-21448.19,GL,09/30/2025,               ,33000          ,     ,N10102,145511285
AHF,202509_0033,6,33,0,33,100008,MR,09/30/2025,MEDIPAC-90-1385,MEDIPAC DAILY                 ,USD,0.00,26557.12,GL,09/29/2025,               ,33000          ,     ,N9001385,145498557
AHF,202509_0033,7,33,0,33,100008,MR,09/27/2025,MEDIPAC-83-1632,MEDIPAC DAILY                 ,USD,0.00,10772.12,GL,09/26/2025,               ,33000          ,     ,N8301632,145489246
AHF,202509_0033,8,33,0,33,100008,MR,09/25/2025,MEDIPAC-75-1365,MEDIPAC DAILY                 ,USD,0.00,12067.55,GL,09/24/2025,               ,33000          ,     ,N7501365,145469904
AHF,202509_0033,9,33,0,33,100008,MR,09/24/2025,MEDIPAC-71-1333,MEDIPAC DAILY                 ,USD,0.00,16699.89,GL,09/23/2025,               ,33000          ,     ,N7101333,145464677
AHF,202509_0033,10,33,0,33,100008,MR,09/23/2025,MEDIPAC-69-1300,MEDIPAC DAILY                 ,USD,0.00,18683.25,GL,09/22/2025,               ,33000          ,     ,N6901300,145435521
AHF,202509_0033,11,33,0,33,100008,MR,09/20/2025,MEDIPAC-61-1684,MEDIPAC DAILY                 ,USD,0.00,16954.65,GL,09/19/2025,               ,33000          ,     ,N6101684,145410495
AHF,202509_0033,12,33,0,33,100008,MR,09/19/2025,MEDIPAC-56-1384,MEDIPAC DAILY                 ,USD,0.00,10003.22,GL,09/18/2025,               ,33000          ,     ,N5601384,145400517
AHF,202509_0033,13,33,0,33,100008,MR,09/18/2025,MEDIPAC-54-1354,MEDIPAC DAILY                 ,USD,0.00,12055.35,GL,09/17/2025,               ,33000          ,     ,N5401354,145392991
AHF,202509_0033,14,33,0,33,100008,MR,09/17/2025,MEDIPAC-47-1723,MEDIPAC DAILY                 ,USD,0.00,10312.77,GL,09/16/2025,               ,33000          ,     ,N4701723,145386958
AHF,202509_0033,15,33,0,33,100008,MR,09/12/2025,MEDIPAC-35-1281,MEDIPAC DAILY                 ,USD,0.00,11851.36,GL,09/11/2025,               ,33000          ,     ,N3501281,145140200
